10665	82900
10665	85318
10665	86892
10665	86932
10665	91353
10665	91360
10665	92270
10665	96114
10665	98562
10668	10736
10668	81371
10668	91360
10672	41407
10672	85318
10707	10672
10707	41407
10707	99060
10731	10731
10731	11048
10731	12545
10731	23055
10731	25182
10731	26577
10731	31707
10731	32799
10731	38460
10731	45457
10731	48740
10731	50960
10731	57989
10731	60469
10731	61768
10731	71993
10731	80365
10731	91360
10731	92326
10731	93537
10731	93604
10731	95767
10733	10665
10733	12172
10733	12401
10733	12993
10733	14164
10733	14886
10733	23063
10733	25023
10733	25207
10733	26421
10733	27570
10733	28276
10733	28967
10733	28993
10733	29711
10733	29823
10733	31707
10733	31758
10733	38094
10733	41615
10733	42657
10733	44711
10733	45356
10733	45457
10733	46286
10733	46892
10733	49369
10733	52199
10733	53019
10733	53435
10733	61202
10733	62461
10733	63168
10733	63886
10733	68727
10733	68730
10733	69927
10733	70074
10733	71998
10733	72304
10733	73656
10733	74432
10733	81031
10733	85318
10733	85735
10733	86932
10733	87921
10733	92035
10733	92147
10733	92973
10736	10668
10736	12755
10736	13564
10736	23107
10736	23109
10736	42120
10736	42303
10736	47145
10736	63886
10736	85318
10736	87548
10736	91360
10736	96774
10740	10973
10740	18833
10740	48571
10740	84022
10740	91210
10743	41407
10762	85318
10762	99060
10772	25283
10772	26421
10772	28967
10772	29823
10772	45356
10772	48902
10772	57049
10772	66383
10772	78029
10772	83791
10772	91360
10811	10817
10811	24004
10811	44656
10811	55812
10811	65022
10811	68334
10811	85318
10811	91360
10811	99060
10814	10733
10814	10814
10814	12172
10814	14164
10814	24620
10814	26421
10814	30583
10814	38188
10814	44711
10814	46286
10814	53668
10814	56846
10814	56880
10814	57989
10814	60330
10814	64573
10814	65022
10814	67939
10814	72509
10814	73654
10814	74271
10814	74745
10814	75499
10814	75582
10814	75740
10814	75777
10814	75996
10814	83791
10814	84515
10814	85318
10814	91360
10814	92326
10817	85318
10827	10827
10827	64021
10827	77600
10827	85318
10832	10832
10832	12545
10832	16047
10832	16524
10832	23519
10832	23947
10832	26421
10832	26455
10832	26577
10832	29631
10832	29823
10832	30583
10832	31707
10832	31725
10832	31758
10832	32799
10832	38460
10832	45356
10832	45457
10832	46892
10832	48740
10832	48902
10832	50960
10832	50975
10832	55237
10832	55834
10832	65122
10832	68516
10832	72301
10832	73656
10832	83791
10832	86892
10832	88584
10832	91353
10832	91360
10832	94706
10832	99706
10834	11048
10834	11356
10834	12545
10834	14164
10834	16047
10834	22314
10834	23055
10834	23063
10834	23947
10834	24620
10834	25182
10834	27958
10834	28837
10834	29631
10834	29823
10834	31707
10834	31725
10834	34005
10834	35320
10834	36240
10834	38094
10834	41615
10834	43313
10834	44166
10834	44711
10834	45356
10834	45850
10834	48902
10834	49916
10834	50960
10834	58809
10834	59371
10834	60470
10834	62379
10834	64573
10834	65122
10834	68482
10834	71998
10834	72030
10834	72293
10834	72301
10834	73656
10834	75499
10834	79585
10834	82607
10834	86932
10834	88001
10834	88584
10834	93537
10834	95767
10898	23947
10898	27953
10898	99060
10973	10733
10973	12139
10973	14164
10973	19706
10973	23063
10973	23947
10973	24545
10973	25283
10973	26952
10973	27936
10973	28967
10973	29823
10973	33588
10973	34005
10973	38740
10973	40153
10973	40332
10973	41615
10973	42004
10973	42950
10973	45356
10973	45632
10973	52199
10973	61023
10973	61768
10973	62461
10973	67726
10973	67939
10973	71673
10973	71998
10973	74250
10973	75499
10973	75777
10973	77689
10973	82054
10973	84570
10973	85318
10973	85727
10973	86892
10973	86932
10973	87299
10973	87921
10973	87930
10973	89308
10973	91210
10973	91360
10973	92326
10973	92507
10973	97462
10973	98562
11000	11000
11000	92035
11007	14137
11007	85318
11007	91360
11007	99060
11012	58739
11012	71014
11020	69097
11020	85318
11020	99060
11029	10733
11029	12464
11029	13359
11029	14088
11029	14164
11029	16047
11029	19733
11029	26577
11029	26834
11029	28993
11029	31707
11029	31725
11029	34005
11029	36240
11029	38188
11029	38460
11029	40153
11029	42130
11029	42657
11029	43105
11029	45523
11029	46107
11029	46226
11029	46260
11029	46286
11029	46892
11029	48740
11029	50975
11029	51793
11029	55328
11029	55834
11029	64573
11029	65022
11029	67939
11029	68482
11029	71249
11029	72293
11029	78029
11029	80226
11029	81031
11029	83791
11029	86892
11029	86932
11029	89308
11029	92111
11029	92507
11029	94706
11029	96244
11029	98404
11029	99706
11039	11039
11048	10733
11048	11186
11048	12172
11048	12480
11048	13342
11048	14088
11048	17105
11048	18494
11048	20948
11048	23519
11048	26421
11048	27958
11048	28131
11048	28806
11048	28839
11048	29631
11048	33030
11048	34005
11048	37397
11048	42154
11048	42583
11048	43105
11048	43486
11048	44166
11048	45356
11048	45461
11048	45872
11048	46286
11048	46360
11048	50602
11048	53164
11048	53668
11048	53670
11048	55237
11048	56846
11048	59371
11048	65330
11048	66770
11048	72304
11048	73541
11048	73656
11048	75499
11048	87299
11048	88584
11048	91353
11048	95836
11048	96045
11048	97927
11048	98469
11048	99706
11058	10665
11058	13020
11058	13359
11058	14088
11058	14886
11058	17105
11058	17107
11058	22314
11058	23519
11058	26421
11058	26455
11058	28806
11058	28912
11058	28977
11058	31725
11058	32799
11058	33015
11058	34005
11058	41615
11058	42154
11058	45523
11058	45632
11058	45691
11058	45850
11058	46360
11058	48008
11058	50018
11058	51521
11058	53670
11058	55237
11058	55834
11058	56880
11058	58809
11058	62379
11058	62906
11058	64412
11058	71673
11058	72030
11058	72304
11058	73541
11058	73656
11058	74544
11058	74745
11058	75499
11058	75996
11058	85727
11058	87258
11058	93604
11058	95767
11058	96774
11124	11124
11163	11227
11163	25202
11163	38597
11163	41497
11163	47504
11163	51290
11163	62194
11163	62652
11163	83699
11163	85318
11163	91360
11163	99060
11176	11176
11176	44166
11176	44252
11176	45872
11176	46226
11176	91360
11186	10832
11186	11186
11186	11356
11186	12545
11186	23519
11186	26421
11186	26577
11186	29631
11186	31707
11186	45356
11186	46892
11186	48740
11186	83791
11186	86892
11186	91353
11186	94706
11209	95091
11209	99060
11214	11214
11214	13372
11214	25283
11214	27863
11214	29631
11214	29823
11214	33952
11214	40332
11214	44166
11214	52199
11214	61768
11214	61777
11214	64573
11214	72293
11214	83791
11214	86892
11214	91360
11214	98562
11227	11163
11227	25202
11227	38597
11227	41497
11227	52263
11227	52846
11227	62194
11227	62319
11227	63257
11227	83699
11227	85318
11227	88596
11227	94855
11227	99060
11240	61244
11240	85318
11240	99060
11255	20954
11255	30964
11255	44166
11255	44252
11255	55108
11255	68516
11255	76985
11255	98530
11255	99060
11257	10304
11257	10419
11257	12464
11257	12989
11257	13020
11257	14833
11257	18542
11257	20948
11257	23055
11257	24620
11257	26423
11257	26455
11257	28806
11257	28837
11257	28839
11257	28912
11257	29823
11257	31002
11257	38188
11257	38460
11257	39112
11257	42130
11257	42583
11257	43122
11257	44711
11257	48902
11257	49916
11257	54246
11257	55238
11257	55834
11257	58809
11257	59371
11257	61423
11257	61768
11257	62447
11257	63168
11257	63475
11257	65022
11257	65609
11257	68482
11257	82359
11257	86357
11257	86892
11257	87930
11257	91360
11257	93604
11257	95125
11257	95767
11257	98469
11257	99706
11277	10399
11277	10832
11277	10834
11277	11048
11277	11186
11277	13342
11277	13704
11277	14886
11277	23055
11277	28806
11277	28837
11277	28967
11277	29823
11277	31725
11277	33226
11277	34005
11277	36240
11277	38460
11277	40332
11277	43122
11277	43313
11277	44166
11277	45850
11277	46258
11277	46260
11277	48902
11277	50975
11277	53668
11277	54246
11277	58809
11277	59371
11277	65266
11277	68516
11277	69690
11277	70074
11277	71993
11277	72293
11277	73541
11277	74250
11277	74432
11277	78029
11277	85318
11277	85727
11277	85735
11277	87299
11277	88001
11277	89308
11277	92408
11277	93604
11277	95125
11284	10522
11284	10832
11284	10834
11284	11186
11284	11356
11284	11473
11284	12545
11284	13340
11284	13637
11284	16047
11284	23063
11284	23519
11284	23947
11284	26423
11284	26455
11284	27958
11284	28967
11284	29823
11284	31707
11284	32799
11284	40332
11284	41615
11284	42001
11284	43313
11284	44166
11284	44711
11284	45457
11284	45523
11284	45850
11284	47625
11284	48902
11284	50960
11284	52931
11284	58809
11284	61423
11284	62889
11284	65122
11284	65609
11284	69927
11284	73541
11284	73656
11284	74432
11284	83791
11284	85727
11284	87150
11284	88584
11284	92633
11284	93604
11284	95767
11284	96515
11289	91360
11304	85318
11315	51914
11315	53893
11315	91360
11334	11473
11334	12545
11334	26455
11334	26577
11334	27863
11334	29823
11334	30583
11334	45850
11334	45872
11334	52199
11334	72509
11334	82607
11334	83791
11334	86892
11334	88584
11334	91360
11334	93604
11347	10973
11347	11356
11347	14164
11347	17105
11347	17434
11347	22314
11347	23947
11347	24620
11347	25023
11347	25182
11347	25283
11347	25682
11347	27570
11347	31685
11347	35320
11347	36977
11347	37694
11347	38740
11347	40153
11347	40332
11347	41615
11347	42950
11347	43313
11347	43826
11347	44166
11347	45356
11347	45457
11347	45850
11347	46260
11347	46286
11347	48902
11347	50960
11347	55328
11347	57049
11347	59428
11347	61423
11347	61768
11347	64573
11347	65022
11347	67939
11347	71673
11347	71998
11347	72030
11347	74250
11347	82607
11347	87299
11347	87921
11347	88111
11347	92035
11347	92111
11356	11186
11356	11284
11356	11542
11356	12545
11356	16047
11356	22314
11356	23519
11356	24620
11356	25182
11356	26421
11356	27953
11356	27958
11356	28967
11356	29823
11356	31758
11356	32799
11356	34005
11356	35320
11356	36240
11356	40332
11356	41615
11356	45457
11356	45850
11356	46260
11356	46286
11356	48740
11356	48902
11356	50960
11356	61423
11356	62461
11356	65022
11356	65122
11356	65609
11356	66383
11356	68482
11356	68730
11356	69690
11356	71673
11356	71970
11356	71998
11356	78029
11356	79585
11356	85735
11356	88001
11356	88584
11356	91353
11356	91360
11356	93604
11356	94706
11356	99706
11367	20954
11367	24620
11367	25283
11367	26421
11367	26577
11367	29823
11367	29854
11367	30935
11367	40332
11367	41615
11367	42004
11367	42459
11367	48508
11367	48902
11367	50960
11367	52199
11367	55457
11367	56880
11367	57989
11367	61423
11367	61768
11367	61777
11367	62447
11367	64573
11367	66383
11367	69690
11367	71993
11367	72304
11367	75499
11367	83791
11367	84570
11367	85318
11367	86932
11367	88574
11367	91360
11367	93056
11367	99060
11392	10733
11392	11392
11392	22314
11392	31725
11392	83791
11392	92326
11397	80870
11397	91360
11399	12602
11399	23947
11399	26423
11399	28967
11399	31707
11399	38188
11399	42657
11399	46258
11399	65122
11399	68482
11399	69927
11399	72304
11399	92408
11399	92973
11409	10399
11409	10665
11409	11257
11409	12480
11409	13020
11409	13407
11409	14833
11409	16524
11409	17615
11409	18542
11409	24620
11409	28839
11409	28993
11409	29631
11409	31725
11409	36240
11409	37397
11409	38094
11409	39112
11409	40153
11409	40332
11409	42130
11409	44188
11409	45457
11409	45503
11409	48902
11409	50960
11409	55328
11409	59949
11409	63475
11409	64573
11409	65022
11409	66383
11409	69927
11409	71993
11409	72509
11409	78029
11409	80226
11409	82359
11409	82992
11409	86357
11409	86932
11409	87299
11409	87930
11409	88001
11409	92035
11409	92111
11409	93537
11409	95125
11409	98562
11444	10973
11444	17340
11444	18542
11444	20948
11444	24620
11444	25283
11444	27953
11444	29940
11444	31725
11444	33921
11444	33952
11444	34005
11444	37397
11444	38094
11444	41615
11444	44166
11444	45356
11444	46226
11444	46892
11444	48740
11444	48766
11444	48902
11444	49916
11444	52199
11444	61423
11444	61768
11444	62447
11444	64573
11444	66383
11444	71673
11444	71998
11444	84570
11444	85735
11444	86892
11444	88584
11444	89308
11444	91353
11444	91360
11444	92326
11444	98562
11444	99060
11456	12545
11456	26577
11456	27953
11456	30583
11456	36240
11456	38188
11456	42159
11456	46892
11456	62379
11456	62461
11456	88584
11456	91353
11456	91360
11461	11356
11461	11542
11461	12545
11461	16047
11461	23063
11461	23947
11461	26577
11461	27958
11461	28912
11461	28967
11461	29631
11461	29823
11461	31707
11461	35320
11461	38188
11461	40153
11461	40332
11461	41615
11461	45356
11461	46892
11461	48740
11461	48902
11461	50960
11461	55834
11461	65022
11461	65122
11461	66383
11461	69690
11461	72030
11461	83791
11461	86892
11461	86932
11461	88111
11461	91353
11461	91360
11461	94706
11461	99706
11464	11464
11464	27958
11464	28967
11464	31725
11464	31758
11464	35320
11464	41615
11464	45356
11464	46892
11464	48902
11464	50960
11464	64412
11464	72509
11464	83791
11464	86695
11464	86892
11464	88584
11464	91353
11464	91360
11464	94706
11470	11473
11470	16047
11470	23055
11470	23947
11470	26577
11470	26834
11470	28912
11470	38460
11470	42130
11470	42657
11470	44188
11470	45457
11470	45523
11470	46892
11470	48740
11470	50975
11470	55834
11470	58809
11470	65022
11470	65609
11470	66383
11470	66770
11470	68482
11470	69927
11470	71624
11470	71673
11470	82992
11470	88001
11470	89308
11470	91353
11470	98562
11473	11669
11473	13020
11473	13342
11473	23055
11473	23897
11473	26421
11473	26423
11473	26952
11473	27863
11473	28131
11473	28839
11473	28967
11473	28993
11473	29631
11473	29823
11473	33015
11473	36240
11473	38094
11473	38547
11473	40332
11473	41970
11473	42130
11473	42153
11473	42159
11473	42583
11473	43105
11473	44166
11473	44188
11473	45523
11473	45660
11473	45832
11473	50960
11473	52931
11473	54246
11473	55328
11473	58809
11473	62740
11473	63475
11473	65122
11473	72030
11473	82992
11473	86695
11473	87258
11473	87299
11473	88001
11473	92035
11473	92973
11473	98469
11473	98562
11473	99706
11500	10548
11500	13407
11500	23055
11500	26577
11500	46892
11500	56880
11500	72257
11500	73541
11536	85318
11536	99060
11539	53357
11539	68681
11542	10419
11542	10665
11542	12545
11542	13020
11542	14164
11542	14950
11542	17340
11542	17615
11542	25182
11542	25682
11542	26423
11542	27958
11542	28806
11542	28912
11542	28933
11542	28967
11542	29106
11542	31002
11542	31725
11542	34005
11542	39112
11542	41615
11542	42583
11542	43826
11542	44188
11542	44590
11542	45503
11542	46260
11542	48902
11542	49369
11542	50960
11542	61423
11542	61768
11542	64573
11542	65330
11542	66383
11542	67904
11542	71624
11542	71998
11542	72304
11542	73656
11542	75777
11542	75996
11542	80226
11542	87150
11542	87160
11542	89308
11542	95125
11542	96045
11542	96244
11557	12024
11557	12464
11557	12545
11557	12989
11557	16047
11557	17340
11557	22110
11557	23653
11557	25283
11557	26455
11557	29823
11557	31725
11557	33704
11557	34251
11557	38094
11557	38188
11557	38460
11557	44166
11557	45457
11557	45503
11557	45691
11557	46892
11557	48740
11557	48766
11557	48902
11557	62461
11557	65022
11557	66383
11557	67700
11557	67939
11557	71673
11557	72030
11557	72301
11557	72304
11557	72509
11557	75499
11557	78029
11557	81031
11557	82992
11557	83791
11557	85735
11557	88584
11557	91360
11557	92035
11557	92326
11557	93604
11557	94706
11557	96244
11557	96776
11557	98562
11578	11029
11578	12989
11578	13856
11578	20948
11578	22314
11578	23947
11578	24620
11578	25682
11578	26834
11578	27136
11578	27958
11578	28276
11578	28335
11578	29823
11578	33629
11578	33921
11578	37397
11578	38094
11578	38460
11578	38547
11578	42130
11578	42459
11578	42657
11578	43103
11578	45457
11578	46107
11578	46260
11578	48740
11578	53670
11578	55237
11578	55834
11578	61768
11578	61777
11578	62379
11578	62906
11578	66383
11578	69927
11578	71624
11578	71673
11578	73090
11578	82054
11578	82607
11578	82900
11578	82992
11578	84570
11578	87921
11578	87930
11578	92035
11578	92326
11578	98404
11668	11473
11668	12989
11668	13359
11668	26577
11668	31758
11668	62749
11668	69927
11668	71624
11668	82054
11668	86695
11668	92973
11668	98562
11669	11029
11669	14164
11669	22314
11669	25682
11669	28276
11669	29854
11669	33921
11669	33952
11669	34005
11669	42657
11669	61423
11669	61768
11669	63168
11669	72293
11669	74432
11669	82607
11669	83791
11669	84570
11669	87921
11669	87930
11669	91360
11669	92147
11669	93056
11669	98562
11669	99060
11695	28126
11695	99060
11866	11866
11866	24620
11866	26455
11866	29631
11866	31758
11866	44711
11866	46892
11866	52909
11866	61423
11866	85318
11866	94706
12024	10548
12024	12024
12024	14164
12024	20948
12024	25283
12024	31758
12024	38094
12024	40153
12024	41615
12024	42583
12024	42950
12024	45457
12024	45501
12024	46892
12024	52199
12024	55328
12024	61423
12024	61768
12024	71998
12024	82607
12024	83791
12024	86892
12024	87930
12024	91360
12024	92035
12024	98562
12101	38094
12101	45850
12101	68482
12101	91360
12139	10973
12139	12385
12139	22665
12139	49049
12139	49971
12139	49972
12139	67300
12139	73605
12139	91210
12139	91360
12139	99060
12139	99341
12172	12172
12172	13696
12172	23947
12172	25682
12172	28967
12172	30583
12172	31725
12172	35320
12172	44711
12172	52199
12172	52931
12172	67939
12172	75499
12172	75582
12172	75777
12172	75996
12172	83791
12172	85318
12172	91360
12172	92326
12172	96776
12178	12178
12178	13704
12178	22314
12178	24620
12178	25682
12178	27953
12178	28523
12178	33515
12178	38188
12178	52233
12178	57475
12178	61423
12178	62461
12178	71998
12178	73541
12178	74250
12178	80276
12178	85735
12178	86892
12178	87380
12178	96114
12181	10736
12181	13298
12181	13367
12181	13397
12181	13483
12181	13627
12181	13630
12181	13730
12181	13745
12181	13916
12181	14012
12181	14065
12181	14137
12181	14142
12181	14242
12181	14245
12181	14256
12181	14360
12181	14445
12181	18735
12181	22477
12181	34280
12181	34320
12181	35960
12181	37120
12181	37131
12181	37173
12181	43663
12181	44446
12181	44494
12181	44569
12181	44590
12181	44606
12181	44647
12181	46331
12181	46351
12181	46352
12181	49286
12181	49357
12181	49373
12181	49380
12181	49418
12181	59288
12181	60171
12181	62404
12181	63032
12181	67808
12181	67887
12181	74250
12181	97491
12184	38590
12184	85318
12186	10733
12186	12186
12186	13020
12186	22437
12186	24620
12186	25682
12186	27953
12186	31758
12186	36240
12186	42657
12186	46892
12186	49369
12186	49574
12186	60470
12186	61423
12186	62461
12186	71998
12186	79585
12186	86892
12186	86932
12186	91360
12186	94706
12187	65028
12187	78865
12187	91360
12216	38590
12216	91360
12228	24620
12228	35179
12228	51477
12228	58408
12228	70012
12228	75682
12228	77754
12228	82054
12228	88099
12228	91360
12228	99060
12228	99476
12245	12245
12245	31135
12245	38939
12251	24089
12251	25182
12251	35179
12251	47605
12251	49124
12251	84022
12251	85318
12251	86673
12251	91360
12251	92061
12251	97217
12251	99060
12302	11473
12302	26577
12302	28839
12302	31758
12302	42657
12302	46892
12302	68482
12302	68516
12302	94706
12324	13794
12324	36299
12324	41928
12324	61836
12324	62601
12324	85318
12324	91360
12324	99060
12334	85318
12336	12336
12336	35005
12336	86892
12336	91360
12344	45850
12344	85318
12347	12385
12347	17586
12347	21005
12347	74271
12347	91360
12347	92061
12347	92645
12347	96515
12347	96774
12347	99060
12385	12347
12385	21005
12385	97217
12385	99060
12401	10733
12401	13208
12401	72293
12401	85318
12401	86892
12401	91360
12401	99060
12408	70197
12408	70492
12408	91360
12437	44656
12437	59269
12437	85318
12437	91360
12437	99060
12443	42364
12443	91360
12451	10733
12451	12181
12451	12401
12451	13208
12451	14164
12451	20954
12451	31758
12451	42950
12451	45632
12451	64412
12451	72293
12451	74432
12451	75582
12451	77765
12451	82607
12451	85318
12451	86892
12451	91360
12451	94706
12451	99060
12455	29219
12455	91360
12464	10304
12464	10399
12464	10665
12464	11473
12464	12484
12464	12545
12464	14072
12464	14088
12464	16047
12464	16524
12464	17107
12464	22524
12464	23055
12464	25207
12464	25682
12464	26419
12464	26421
12464	26455
12464	27827
12464	28933
12464	29549
12464	29631
12464	31707
12464	33015
12464	33455
12464	36027
12464	38188
12464	40332
12464	44188
12464	45523
12464	50975
12464	63886
12464	65609
12464	66607
12464	67099
12464	68516
12464	71461
12464	72293
12464	72301
12464	81031
12464	85318
12464	86357
12464	86695
12464	86932
12464	87299
12464	89308
12464	91353
12464	92035
12464	96776
12464	98404
12471	11578
12471	12471
12471	18833
12471	27136
12471	37397
12471	46260
12471	52750
12471	55237
12471	61777
12471	63886
12471	71998
12471	98562
12471	99060
12480	10304
12480	10399
12480	10419
12480	11048
12480	11542
12480	11557
12480	12989
12480	13020
12480	16047
12480	16524
12480	17107
12480	22524
12480	23055
12480	23947
12480	26421
12480	26423
12480	26577
12480	28839
12480	28912
12480	28977
12480	31707
12480	31758
12480	32799
12480	33015
12480	38094
12480	38188
12480	39112
12480	40153
12480	42130
12480	42657
12480	45457
12480	46892
12480	48008
12480	50975
